Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DRI,DRI,DRI,DRI,DRI,DRI
Date,,,,,,
2000-01-03,5.63293981552124,10.317095756530762,10.764045715332031,10.279850006103516,10.726799964904785,451728
2000-01-04,5.5922698974609375,10.24260425567627,10.466078758239746,10.130867004394531,10.317095756530762,311612
2000-01-05,5.795623779296875,10.615062713623047,10.764045715332031,10.168112754821777,10.168112754821777,447030
2000-01-06,5.734620571136475,10.503325462341309,10.83853816986084,10.503325462341309,10.540571212768555,223515
2000-01-07,5.653275489807129,10.354342460632324,10.87578296661377,10.354342460632324,10.5778169631958,749413
2000-01-10,5.693946361541748,10.4288330078125,10.540571212768555,10.317095756530762,10.317095756530762,320170
2000-01-11,5.917635917663574,10.83853816986084,10.913028717041016,10.4288330078125,10.4288330078125,466999
2000-01-12,5.714284420013428,10.466078758239746,10.83853816986084,10.354342460632324,10.801292419433594,1300313
2000-01-13,6.059987545013428,11.099258422851562,11.173749923706055,10.503325462341309,10.5778169631958,1086699
2000-01-14,6.141328811645508,11.248242378234863,11.322732925415039,11.099258422851562,11.099258422851562,398199
2000-01-18,6.059987545013428,11.099258422851562,11.322732925415039,10.950275421142578,11.173749923706055,460958
2000-01-19,5.958308696746826,10.913028717041016,11.136504173278809,10.801292419433594,11.099258422851562,931144
2000-01-20,5.734620571136475,10.503325462341309,10.87578296661377,10.4288330078125,10.83853816986084,777772
2000-01-21,5.714284420013428,10.466078758239746,10.652308464050293,10.466078758239746,10.652308464050293,788511
2000-01-24,5.571935176849365,10.205357551574707,10.615062713623047,10.130867004394531,10.615062713623047,791028
2000-01-25,5.4092488288879395,9.907391548156738,10.130867004394531,9.870145797729492,10.093621253967285,872077
2000-01-26,5.388913631439209,9.870145797729492,10.019128799438477,9.758407592773438,10.019128799438477,1011690
2000-01-27,5.368580341339111,9.832900047302246,9.9446382522583,9.683917045593262,9.870145797729492,631279
2000-01-28,5.1245527267456055,9.385950088500977,9.758407592773438,9.34870433807373,9.758407592773438,1339076
2000-01-31,5.16522216796875,9.460441589355469,9.572178840637207,9.274212837219238,9.385950088500977,646045
2000-02-01,5.002537727355957,9.162474632263184,9.534933090209961,9.087983131408691,9.460441589355469,714342
2000-02-02,5.144887924194336,9.423195838928223,9.423195838928223,8.492050170898438,9.162474632263184,4170097
2000-02-03,5.266901969909668,9.646671295166016,9.646671295166016,9.311457633972168,9.460441589355469,631446
2000-02-04,5.449919700622559,9.98188304901123,9.98188304901123,9.609424591064453,9.609424591064453,1958776
2000-02-07,5.226230621337891,9.572178840637207,9.98188304901123,9.497688293457031,9.9446382522583,690010
2000-02-08,5.327908039093018,9.758407592773438,9.832900047302246,9.609424591064453,9.683917045593262,994407
2000-02-09,5.144887924194336,9.423195838928223,9.721162796020508,9.385950088500977,9.683917045593262,658966
2000-02-10,5.16522216796875,9.460441589355469,9.572178840637207,9.236967086791992,9.34870433807373,754615
2000-02-11,5.0635457038879395,9.274212837219238,9.572178840637207,9.199721336364746,9.534933090209961,614834
2000-02-14,4.921197891235352,9.0134916305542,9.274212837219238,8.976245880126953,9.236967086791992,481933
2000-02-15,5.002537727355957,9.162474632263184,9.199721336364746,8.901754379272461,8.976245880126953,1080993
2000-02-16,4.819519519805908,8.827262878417969,9.199721336364746,8.715524673461914,9.162474632263184,764683
2000-02-17,4.799182891845703,8.790017127990723,8.901754379272461,8.678278923034668,8.864507675170898,589663
2000-02-18,4.697507858276367,8.603788375854492,8.715524673461914,8.492050170898438,8.641033172607422,1097103
2000-02-22,4.67717170715332,8.56654167175293,8.790017127990723,8.492050170898438,8.641033172607422,596040
2000-02-23,4.595828056335449,8.417557716369629,8.771393775939941,8.417557716369629,8.529295921325684,1267424
2000-02-24,4.453480243682861,8.156838417053223,8.417557716369629,7.93336296081543,8.343067169189453,982492
2000-02-25,4.412809371948242,8.082345962524414,8.268574714660645,8.045100212097168,8.156838417053223,419678
2000-02-28,4.392475128173828,8.045100212097168,8.343067169189453,8.007854461669922,8.231328964233398,551907
2000-02-29,4.290796756744385,7.858870983123779,8.156838417053223,7.821625232696533,8.045100212097168,875937
2000-03-01,4.433143138885498,8.11959171295166,8.194083213806152,7.896117210388184,7.93336296081543,865365
2000-03-02,4.372138977050781,8.007854461669922,8.268574714660645,7.970608234405518,8.11959171295166,530764
2000-03-03,4.412809371948242,8.082345962524414,8.194083213806152,7.970608234405518,8.007854461669922,693366
2000-03-06,4.412809371948242,8.082345962524414,8.194083213806152,7.970608234405518,8.045100212097168,631111
2000-03-07,4.107776641845703,7.52365779876709,8.156838417053223,7.41192102432251,8.045100212097168,870064
2000-03-08,4.087442398071289,7.48641300201416,7.747132778167725,7.41192102432251,7.41192102432251,642354
2000-03-09,4.168783187866211,7.6353960037231445,7.672642230987549,7.41192102432251,7.52365779876709,836503
2000-03-10,4.209453105926514,7.709887981414795,7.896117210388184,7.52365779876709,7.59814977645874,443842
2000-03-13,4.168783187866211,7.6353960037231445,7.896117210388184,7.59814977645874,7.6353960037231445,774583
2000-03-14,4.168783187866211,7.6353960037231445,7.747132778167725,7.560904026031494,7.59814977645874,420517
2000-03-15,4.412809371948242,8.082345962524414,8.194083213806152,7.6353960037231445,7.6353960037231445,589328
2000-03-16,4.636499404907227,8.492050170898438,8.678278923034668,8.11959171295166,8.11959171295166,656617
2000-03-17,4.534820556640625,8.305821418762207,8.529295921325684,8.231328964233398,8.454804420471191,810326
2000-03-20,4.636499404907227,8.492050170898438,8.56654167175293,8.231328964233398,8.231328964233398,470355
2000-03-21,4.738177299499512,8.678278923034668,8.790017127990723,8.417557716369629,8.492050170898438,539993
2000-03-22,4.67717170715332,8.56654167175293,9.162474632263184,8.56654167175293,8.827262878417969,578588
2000-03-23,4.7788496017456055,8.752771377563477,8.790017127990723,8.156838417053223,8.603788375854492,898087
2000-03-24,4.921197891235352,9.0134916305542,9.646671295166016,8.976245880126953,9.385950088500977,1869672
2000-03-27,4.961867809295654,9.087983131408691,9.274212837219238,8.939000129699707,8.939000129699707,1331693
2000-03-28,5.368580341339111,9.832900047302246,10.130867004394531,9.162474632263184,9.162474632263184,1653373
2000-03-29,5.5922698974609375,10.24260425567627,10.4288330078125,10.130867004394531,10.4288330078125,1487079
2000-03-30,5.734620571136475,10.503325462341309,10.503325462341309,10.205357551574707,10.39158821105957,545027
2000-03-31,5.795623779296875,10.615062713623047,10.652308464050293,10.205357551574707,10.354342460632324,961853
2000-04-03,5.775290489196777,10.5778169631958,10.87578296661377,10.5778169631958,10.689554214477539,636145
2000-04-04,5.937972545623779,10.87578296661377,11.173749923706055,10.4288330078125,10.689554214477539,946247
2000-04-05,6.080321788787842,11.136504173278809,11.173749923706055,10.764045715332031,10.801292419433594,733807
2000-04-06,5.909955024719238,10.801292419433594,11.2109956741333,10.801292419433594,11.2109956741333,688835
2000-04-07,5.869194507598877,10.726799964904785,10.87578296661377,10.689554214477539,10.726799964904785,648395
2000-04-10,6.032228469848633,11.02476692199707,11.02476692199707,10.615062713623047,10.87578296661377,749413
2000-04-11,6.052608013153076,11.062012672424316,11.062012672424316,10.83853816986084,11.02476692199707,506936
2000-04-12,6.134121894836426,11.2109956741333,11.583454132080078,10.913028717041016,10.913028717041016,443170
2000-04-13,5.889571666717529,10.764045715332031,11.099258422851562,10.764045715332031,11.099258422851562,665511
2000-04-14,5.645022392272949,10.317095756530762,10.801292419433594,10.130867004394531,10.801292419433594,1026961
2000-04-17,5.726541996002197,10.466078758239746,10.5778169631958,10.317095756530762,10.317095756530762,590670
2000-04-18,5.6857829093933105,10.39158821105957,10.540571212768555,10.205357551574707,10.39158821105957,477402
2000-04-19,5.828436374664307,10.652308464050293,10.950275421142578,10.279850006103516,10.279850006103516,819555
2000-04-20,6.1952619552612305,11.322732925415039,11.434471130371094,10.652308464050293,10.652308464050293,494518
2000-04-24,6.154501914978027,11.248242378234863,11.322732925415039,11.062012672424316,11.248242378234863,750084
2000-04-25,6.276782035827637,11.47171688079834,11.47171688079834,11.099258422851562,11.2109956741333,428404
