Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PH,PH,PH,PH,PH,PH
Date,,,,,,
2000-01-03,21.270885467529297,32.54166793823242,34.20833206176758,32.33333206176758,34.20833206176758,593400
2000-01-04,20.426593780517578,31.25,32.83333206176758,31.25,32.54166793823242,217650
2000-01-05,20.426593780517578,31.25,31.833332061767578,31.083332061767578,31.416667938232422,420900
2000-01-06,20.807889938354492,31.833332061767578,31.833332061767578,30.75,31.333332061767578,1203450
2000-01-07,22.714378356933594,34.75,36.0,34.5,34.66666793823242,2630100
2000-01-10,22.4420108795166,34.33333206176758,35.625,33.83333206176758,34.75,774900
2000-01-11,21.87008285522461,33.45833206176758,34.54166793823242,33.33333206176758,34.16666793823242,523500
2000-01-12,22.16966438293457,33.91666793823242,34.125,33.58333206176758,33.625,1078950
2000-01-13,21.897308349609375,33.5,33.95833206176758,33.20833206176758,33.95833206176758,551550
2000-01-14,21.624950408935547,33.08333206176758,33.58333206176758,32.41666793823242,33.58333206176758,741150
2000-01-18,20.344890594482422,31.125,32.79166793823242,30.375,32.66666793823242,1312800
2000-01-19,20.862361907958984,31.916667938232422,31.916667938232422,30.5,30.666667938232422,899250
2000-01-20,20.726179122924805,31.708332061767578,32.66666793823242,31.541667938232422,32.66666793823242,862800
2000-01-21,20.372119903564453,31.166667938232422,32.0,30.666667938232422,31.708332061767578,755250
2000-01-24,19.3099365234375,29.541667938232422,31.208332061767578,29.416667938232422,31.208332061767578,783900
2000-01-25,18.792465209960938,28.75,29.666667938232422,28.5,29.583332061767578,556050
2000-01-26,19.201000213623047,29.375,29.75,27.875,28.875,1097700
2000-01-27,19.119287490844727,29.25,30.0,29.0,29.333332061767578,442500
2000-01-28,18.38392448425293,28.125,29.083332061767578,28.0,29.083332061767578,567150
2000-01-31,18.84693717956543,28.833332061767578,29.083332061767578,27.791667938232422,28.083332061767578,387900
2000-02-01,19.228227615356445,29.416667938232422,29.625,28.75,28.75,705450
2000-02-02,18.765228271484375,28.708332061767578,29.833332061767578,28.5,29.416667938232422,306150
2000-02-03,18.547344207763672,28.375,29.041667938232422,27.916667938232422,28.791667938232422,320400
2000-02-04,18.274986267089844,27.958332061767578,28.666667938232422,27.625,28.541667938232422,404400
2000-02-07,17.83922004699707,27.291667938232422,28.291667938232422,26.833332061767578,28.0,653250
