Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BA,BA,BA,BA,BA,BA
Date,,,,,,
2000-01-03,25.940275192260742,40.1875,41.6875,39.8125,41.4375,2638200
2000-01-04,25.899932861328125,40.125,41.125,39.75,40.1875,3592100
2000-01-05,27.513647079467773,42.625,43.3125,41.375,41.375,7631700
2000-01-06,27.796043395996094,43.0625,43.4375,41.125,42.625,4922200
2000-01-07,28.602886199951172,44.3125,44.875,43.6875,43.6875,6008300
2000-01-10,28.19944190979004,43.6875,44.5,43.5,44.3125,2403500
2000-01-11,27.675016403198242,42.875,43.9375,42.75,43.6875,2450000
2000-01-12,27.796043395996094,43.0625,44.1875,42.5,42.875,2327800
2000-01-13,27.352270126342773,42.375,43.375,42.0,43.0625,3035100
2000-01-14,28.401174545288086,44.0,44.25,42.9375,42.9375,3834900
2000-01-18,29.046655654907227,45.0,45.0,43.125,44.0,5859800
2000-01-19,30.74105453491211,47.625,48.125,45.25,45.25,11463600
2000-01-20,30.014894485473633,46.5,47.875,45.75,47.625,8941100
2000-01-21,29.490427017211914,45.6875,46.9375,45.0,46.5,4392500
2000-01-24,28.602886199951172,44.3125,46.1875,43.625,45.6875,3306200
2000-01-25,29.490427017211914,45.6875,46.0,44.75,44.75,5057200
2000-01-26,29.81317901611328,46.1875,46.5,45.0,45.6875,3090100
2000-01-27,29.086999893188477,45.0625,46.875,44.875,46.1875,3339100
2000-01-28,28.804609298706055,44.625,45.625,44.5,45.0625,2288100
2000-01-31,28.72391700744629,44.5,44.5625,43.9375,44.5625,2411800
2000-02-01,28.239824295043945,43.75,44.1875,43.3125,44.1875,2675800
2000-02-02,28.804609298706055,44.625,45.1875,43.375,43.75,3295500
2000-02-03,28.038108825683594,43.4375,45.0625,43.125,44.625,2889100
2000-02-04,28.401174545288086,44.0,44.1875,42.5625,43.4375,2927200
2000-02-07,26.989192962646484,41.8125,43.875,41.6875,43.875,3029400
2000-02-08,26.464744567871094,41.0,42.0625,40.0,41.8125,5102700
2000-02-09,25.260025024414062,39.0,40.25,38.375,40.25,5525000
2000-02-10,25.74578857421875,39.75,40.1875,38.75,39.0,4060600
2000-02-11,25.826759338378906,39.875,40.375,39.125,39.75,3132800
2000-02-14,24.77425765991211,38.25,39.6875,38.0625,39.6875,2606300
2000-02-15,24.936195373535156,38.5,38.6875,37.375,38.25,3961300
2000-02-16,24.12657356262207,37.25,37.9375,36.875,37.9375,3423000
2000-02-17,24.28849220275879,37.5,37.875,36.5625,37.25,3400500
2000-02-18,23.31695556640625,36.0,37.5,35.875,37.5,5559500
2000-02-22,25.179061889648438,38.875,39.9375,35.875,36.0,4771400
2000-02-23,24.045612335205078,37.125,38.6875,37.0625,38.6875,3880800
2000-02-24,23.681283950805664,36.5625,37.0,35.875,37.0,4210800
2000-02-25,24.49087905883789,37.8125,38.0,36.8125,36.8125,3170600
2000-02-28,23.964645385742188,37.0,37.625,36.5625,37.625,3573300
2000-02-29,23.924161911010742,36.9375,37.625,36.125,37.0,3513100
2000-03-01,23.519344329833984,36.3125,36.625,35.9375,36.625,2838000
2000-03-02,23.276464462280273,35.9375,37.1875,35.375,36.3125,4058200
2000-03-03,23.276464462280273,35.9375,36.5,35.6875,35.9375,3884100
2000-03-06,22.750221252441406,35.125,36.1875,35.0,35.9375,2882000
2000-03-07,22.507328033447266,34.75,35.125,34.125,35.125,3565000
2000-03-08,21.61674690246582,33.375,34.1875,33.375,34.1875,4134600
2000-03-09,21.859638214111328,33.75,34.5,33.25,33.375,3236800
2000-03-10,20.96906280517578,32.375,33.9375,32.3125,33.75,5114300
2000-03-13,21.1309871673584,32.625,33.125,32.0,32.375,3422700
2000-03-14,21.414356231689453,33.0625,33.8125,32.4375,32.625,3727900
2000-03-15,22.588294982910156,34.875,35.5,32.875,33.0625,4859300
2000-03-16,23.07404899597168,35.625,35.9375,34.6875,34.875,4725200
2000-03-17,24.612329483032227,38.0,38.9375,35.375,35.625,15304900
2000-03-20,23.964645385742188,37.0,37.6875,36.375,37.6875,5786400
2000-03-21,23.681283950805664,36.5625,37.4375,36.1875,37.0,4165400
2000-03-22,23.478870391845703,36.25,37.1875,35.75,36.5625,3359600
2000-03-23,22.750221252441406,35.125,35.9375,34.8125,35.9375,4080400
2000-03-24,23.31695556640625,36.0,36.4375,35.5,35.5,5797500
2000-03-27,24.045612335205078,37.125,37.3125,36.125,36.125,2534000
2000-03-28,24.612329483032227,38.0,38.1875,36.875,37.125,5056400
2000-03-29,24.5313663482666,37.875,38.1875,37.3125,38.0,2731000
2000-03-30,25.017152786254883,38.625,38.9375,37.625,37.875,3311100
2000-03-31,24.49087905883789,37.8125,38.8125,37.8125,38.625,4640100
2000-04-03,24.086088180541992,37.1875,37.75,37.0625,37.75,3234700
2000-04-04,24.167036056518555,37.3125,38.25,36.5625,37.1875,4004200
2000-04-05,23.35742950439453,36.0625,37.25,36.0,37.25,2919900
2000-04-06,23.39790916442871,36.125,36.4375,35.625,36.0625,2970400
2000-04-07,23.11454963684082,35.6875,36.3125,35.375,36.125,2381600
2000-04-10,22.70974349975586,35.0625,35.625,35.0,35.625,2452600
2000-04-11,23.11454963684082,35.6875,36.375,35.0,35.0625,2251100
2000-04-12,24.36945343017578,37.625,38.375,35.875,35.875,4620200
2000-04-13,23.964645385742188,37.0,37.625,36.5,37.625,2916700
2000-04-14,22.91214370727539,35.375,36.75,34.75,36.75,3744900
2000-04-17,22.871660232543945,35.3125,35.375,34.0625,35.375,3761600
2000-04-18,22.507328033447266,34.75,35.0625,34.3125,35.0625,3379100
2000-04-19,24.12657356262207,37.25,37.75,35.5625,35.5625,5749000
2000-04-20,25.948200225830078,40.0625,40.25,37.5,37.5,8110700
2000-04-24,24.5313663482666,37.875,41.25,37.5,40.0625,10279700
2000-04-25,25.260025024414062,39.0,39.5625,38.25,38.25,5399600
2000-04-26,25.867238998413086,39.9375,40.5625,39.0,39.0,5338300
2000-04-27,25.786277770996094,39.8125,40.25,38.9375,39.9375,3176700
2000-04-28,25.70530891418457,39.6875,40.0625,38.9375,39.8125,1853600
2000-05-01,25.300508499145508,39.0625,40.1875,39.0,39.6875,2886100
2000-05-02,24.57185173034668,37.9375,39.0625,37.8125,39.0625,2552200
2000-05-03,24.167036056518555,37.3125,38.1875,36.8125,37.9375,3311300
2000-05-04,24.733774185180664,38.1875,39.3125,37.8125,37.8125,2981100
2000-05-05,25.583881378173828,39.5,39.875,37.9375,38.1875,2794900
2000-05-08,24.77425765991211,38.25,39.5,38.1875,39.5,3146400
2000-05-09,24.814735412597656,38.3125,39.1875,38.125,38.25,2567300
2000-05-10,23.97127914428711,36.875,37.9375,36.5625,37.9375,4880400
2000-05-11,24.255672454833984,37.3125,38.1875,37.0625,37.0625,2947200
2000-05-12,24.174423217773438,37.1875,37.625,37.0625,37.3125,2455200
2000-05-15,24.174423217773438,37.1875,37.5,36.4375,37.1875,2913500
2000-05-16,24.29631233215332,37.375,37.875,36.75,37.1875,3815700
2000-05-17,24.29631233215332,37.375,37.5,36.5625,37.375,2739800
2000-05-18,24.458831787109375,37.625,37.75,37.125,37.375,2050100
2000-05-19,24.01190757751465,36.9375,37.375,36.25,37.375,2193900
2000-05-22,23.76813316345215,36.5625,37.6875,36.25,36.9375,2984100
2000-05-23,24.133792877197266,37.125,37.9375,36.625,36.625,2851600
2000-05-24,25.271411895751953,38.875,39.0,37.1875,37.1875,4642600
2000-05-25,24.946380615234375,38.375,38.6875,37.875,38.6875,3027300
2000-05-26,24.8651180267334,38.25,38.9375,38.0,38.375,2102100
2000-05-30,25.71832847595215,39.5625,39.6875,38.5625,38.5625,2325300
2000-05-31,25.3933048248291,39.0625,39.625,39.0,39.5625,2198600
2000-06-01,26.165264129638672,40.25,40.25,39.3125,39.3125,2322800
2000-06-02,25.921478271484375,39.875,40.5625,39.5,40.25,3449500
2000-06-05,25.312049865722656,38.9375,39.4375,38.5625,39.4375,2478000
2000-06-06,25.921478271484375,39.875,40.1875,39.0625,39.0625,2945300
2000-06-07,25.068256378173828,38.5625,40.0,38.5,39.875,2843100
2000-06-08,24.824493408203125,38.1875,38.625,37.6875,38.5625,2481700
2000-06-09,25.47455596923828,39.1875,39.6875,38.625,38.625,2714200
2000-06-12,24.783863067626953,38.125,39.0625,38.0625,39.0625,1553800
2000-06-13,25.230796813964844,38.8125,38.875,37.6875,38.125,2599400
2000-06-14,25.230796813964844,38.8125,39.375,38.375,38.8125,2836500
2000-06-15,26.246522903442383,40.375,41.0,39.25,39.25,6346900
2000-06-16,25.515195846557617,39.25,40.375,38.8125,40.375,4919000
2000-06-19,25.352676391601562,39.0,39.5625,38.5625,39.25,3962300
2000-06-20,25.55582618713379,39.3125,39.6875,38.3125,39.0,2827400
2000-06-21,25.88085174560547,39.8125,40.125,39.0625,39.3125,2538000
2000-06-22,25.312049865722656,38.9375,39.9375,38.75,39.8125,2102400
2000-06-23,25.921478271484375,39.875,40.125,39.375,39.375,1984700
2000-06-26,25.8402042388916,39.75,40.0,39.5,39.875,2666600
2000-06-27,26.00271987915039,40.0,40.25,39.3125,39.75,2845500
2000-06-28,26.34808349609375,40.53125,41.625,40.25,40.25,3847800
2000-06-29,26.612184524536133,40.9375,41.5,40.5,40.53125,3364100
2000-06-30,27.180994033813477,41.8125,42.25,41.0,41.0,4823600
2000-07-03,27.099729537963867,41.6875,41.9375,41.4375,41.8125,1232300
2000-07-05,27.8310546875,42.8125,43.375,42.0625,42.0625,4990900
2000-07-06,27.952951431274414,43.0,43.1875,42.5625,42.8125,3665200
2000-07-07,28.44048500061035,43.75,44.0625,43.0625,43.0625,4256800
2000-07-10,27.952951431274414,43.0,44.0,43.0,43.75,2834200
2000-07-11,28.806148529052734,44.3125,44.75,43.0625,43.0625,3815200
2000-07-12,28.521764755249023,43.875,44.375,43.6875,44.3125,2228800
2000-07-13,28.968679428100586,44.5625,45.0,44.125,44.125,3452700
2000-07-14,28.887428283691406,44.4375,45.125,44.3125,44.5625,3472100
2000-07-17,28.582700729370117,43.96875,44.4375,43.4375,44.4375,2497700
2000-07-18,29.334341049194336,45.125,45.25,43.3125,43.96875,4783100
2000-07-19,29.82189178466797,45.875,46.1875,44.0625,45.125,7490900
2000-07-20,29.943775177001953,46.0625,46.25,45.1875,45.875,5034000
2000-07-21,30.43132209777832,46.8125,47.3125,45.8125,46.0625,7622000
2000-07-24,31.284542083740234,48.125,48.25,46.6875,46.8125,5027400
2000-07-25,31.609573364257812,48.625,50.25,47.875,48.125,8836600
2000-07-26,31.20328712463379,48.0,49.4375,47.6875,48.625,5444400
2000-07-27,31.36580467224121,48.25,49.4375,48.1875,48.1875,3898500
2000-07-28,31.73147201538086,48.8125,49.125,47.9375,48.25,3930300
2000-07-31,31.73147201538086,48.8125,49.25,48.4375,48.8125,4481100
2000-08-01,31.650209426879883,48.6875,49.5,48.6875,48.8125,3226800
2000-08-02,32.42218017578125,49.875,49.9375,48.875,48.875,4383700
2000-08-03,31.853343963623047,49.0,49.9375,48.8125,49.875,3226900
2000-08-04,31.853343963623047,49.0,49.125,48.3125,49.0,2419800
2000-08-07,31.893980026245117,49.0625,49.5,48.5,49.0,2113900
2000-08-08,31.568958282470703,48.5625,49.1875,48.375,49.0625,3384000
2000-08-09,31.130529403686523,47.75,48.625,47.125,48.5625,4282500
2000-08-10,31.863950729370117,48.875,48.875,47.5625,47.75,2544700
2000-08-11,32.352909088134766,49.625,49.9375,48.5,48.875,3283700
2000-08-14,32.27142333984375,49.5,49.875,49.3125,49.625,2855800
2000-08-15,30.80455207824707,47.25,48.75,47.25,48.75,3963800
2000-08-16,30.111846923828125,46.1875,46.875,45.875,46.875,6353200
2000-08-17,29.908117294311523,45.875,46.125,45.75,46.125,2810800
2000-08-18,29.78586769104004,45.6875,46.0625,45.3125,45.875,4070600
2000-08-21,31.130529403686523,47.75,48.25,45.5,45.6875,4090800
2000-08-22,32.14918518066406,49.3125,49.4375,47.625,47.75,4683200
2000-08-23,32.964111328125,50.5625,50.9375,48.875,49.3125,6971500
2000-08-24,34.96072006225586,53.625,54.0,50.1875,50.5625,10890300
2000-08-25,35.28666305541992,54.125,54.5,53.375,53.625,7671400
